iter	MultiClass	Accuracy
9943	-0.8409872858	0.6458933112
9944	-0.840986733	0.645893864
9945	-0.8409861802	0.6458933112
9946	-0.8409854201	0.6458949696
9947	-0.8409857656	0.6458949696
9948	-0.8409852819	0.6458944168
9949	-0.8409850055	0.6458933112
9950	-0.8409852819	0.6458933112
9951	-0.8409849364	0.6458922056
9952	-0.8409844527	0.6458916528
9953	-0.8409841072	0.6458949696
9954	-0.8409836926	0.6458894417
9955	-0.8409831399	0.6458866777
9956	-0.8409832781	0.6458877833
9957	-0.8409828635	0.6458888889
9958	-0.8409827253	0.6458905473
9959	-0.8409823798	0.6458905473
9960	-0.8409820343	0.6458905473
9961	-0.8409816888	0.6458866777
9962	-0.8409816197	0.6458872305
9963	-0.8409814815	0.6458888889
9964	-0.8409809287	0.6458894417
9965	-0.840980445	0.6458905473
9966	-0.8409805141	0.6458911001
9967	-0.8409802377	0.6458944168
9968	-0.8409798231	0.645893864
9969	-0.8409795467	0.6458922056
9970	-0.8409792703	0.6458916528
9971	-0.8409792012	0.6458922056
9972	-0.8409786484	0.6458927584
9973	-0.8409780265	0.6458916528
9974	-0.8409781647	0.6458927584
9975	-0.8409774737	0.6458911001
9976	-0.8409771973	0.6458899945
9977	-0.84097699	0.6458888889
9978	-0.84097623	0.6458922056
9979	-0.8409763682	0.6458944168
9980	-0.8409758154	0.6458933112
9981	-0.8409751244	0.6458944168
9982	-0.8409759536	0.6458933112
9983	-0.8409749862	0.6458922056
9984	-0.8409749862	0.6458944168
9985	-0.8409746407	0.6458944168
9986	-0.8409747098	0.6458933112
9987	-0.8409745716	0.6458949696
9988	-0.8409738115	0.6458955224
9989	-0.8409730514	0.645893864
9990	-0.840972775	0.6458944168
9991	-0.8409723604	0.645896628
9992	-0.8409723604	0.6459027087
9993	-0.8409716694	0.6459016031
9994	-0.8409715312	0.6459049198
9995	-0.8409714621	0.6459038143
9996	-0.8409711166	0.6459016031
9997	-0.840970702	0.6459021559
9998	-0.8409705638	0.6459016031
9999	-0.8409702875	0.6459043671
10000	-0.8409698729	0.6459027087
10001	-0.8409698729	0.6459043671
10002	-0.8409697347	0.6459082366
10003	-0.8409695965	0.6459082366
10004	-0.8409691128	0.6459087894
10005	-0.8409690437	0.645907131
10006	-0.8409686291	0.6459065782
10007	-0.8409683527	0.6459065782
10008	-0.8409679381	0.6459043671
10009	-0.8409679381	0.6459021559
10010	-0.8409673853	0.6459043671
10011	-0.8409670398	0.6459054726
10012	-0.8409665561	0.645907131
10013	-0.8409662797	0.645907131
10014	-0.8409660033	0.6459076838
10015	-0.8409660033	0.6459054726
10016	-0.8409660033	0.6459054726
10017	-0.8409654505	0.6459076838
10018	-0.8409652432	0.6459060254
10019	-0.8409651741	0.645907131
10020	-0.8409648977	0.645907131
10021	-0.8409643449	0.6459082366
10022	-0.8409643449	0.6459104478
10023	-0.8409644831	0.6459093422
10024	-0.840963654	0.6459093422
10025	-0.8409634467	0.6459093422
10026	-0.8409632394	0.6459082366
10027	-0.8409626866	0.645907131
10028	-0.8409622029	0.645907131
10029	-0.8409622029	0.645909895
10030	-0.8409618574	0.6459115533
10031	-0.8409617883	0.6459115533
10032	-0.8409613046	0.6459121061
10033	-0.8409611664	0.6459115533
10034	-0.8409610282	0.6459093422
10035	-0.8409606136	0.6459115533
10036	-0.8409603372	0.6459104478
10037	-0.840960199	0.645909895
10038	-0.840959508	0.6459076838
10039	-0.8409593698	0.6459076838
10040	-0.8409589552	0.6459087894
10041	-0.8409584024	0.6459082366
10042	-0.8409581951	0.6459154229
10043	-0.8409579187	0.6459143173
10044	-0.8409577114	0.6459115533
10045	-0.8409568823	0.6459121061
10046	-0.8409561222	0.6459132117
10047	-0.8409557767	0.6459104478
10048	-0.8409552239	0.6459132117
10049	-0.8409552239	0.6459148701
10050	-0.8409548093	0.6459126589
10051	-0.8409550857	0.6459104478
10052	-0.8409545329	0.6459082366
10053	-0.8409541874	0.6459110006
10054	-0.8409537037	0.6459115533
10055	-0.8409534273	0.6459104478
10056	-0.8409531509	0.6459137645
10057	-0.8409525981	0.6459132117
10058	-0.8409524599	0.6459126589
10059	-0.8409523217	0.6459076838
10060	-0.8409521144	0.645907131
10061	-0.8409519071	0.6459121061
10062	-0.8409510779	0.6459132117
10063	-0.8409508015	0.6459126589
10064	-0.8409508015	0.6459115533
10065	-0.8409499724	0.6459115533
10066	-0.840949696	0.6459132117
10067	-0.8409495578	0.6459132117
10068	-0.840949005	0.6459159757
10069	-0.8409487286	0.6459159757
10070	-0.8409484522	0.6459148701
10071	-0.8409484522	0.6459165285
10072	-0.840948314	0.6459137645
10073	-0.8409477612	0.6459137645
10074	-0.8409477612	0.6459132117
10075	-0.8409477612	0.6459148701
10076	-0.8409474157	0.6459154229
10077	-0.840946932	0.6459165285
10078	-0.8409465174	0.6459132117
10079	-0.8409461719	0.6459154229
10080	-0.8409459646	0.6459154229
10081	-0.8409453427	0.6459154229
10082	-0.8409454809	0.6459137645
10083	-0.8409449972	0.6459165285
10084	-0.8409444444	0.6459198452
10085	-0.8409447208	0.6459209508
10086	-0.8409439608	0.6459170813
10087	-0.8409436844	0.6459170813
10088	-0.8409435462	0.6459187396
10089	-0.840943408	0.6459181868
10090	-0.8409433389	0.6459159757
10091	-0.8409423715	0.6459198452
10092	-0.8409425097	0.645920398
10093	-0.840942026	0.6459198452
10094	-0.8409415423	0.6459198452
10095	-0.8409409204	0.6459198452
10096	-0.8409407131	0.645920398
10097	-0.8409402985	0.6459181868
10098	-0.8409400912	0.6459181868
10099	-0.840939953	0.6459198452
10100	-0.8409400221	0.6459220564
10101	-0.8409398839	0.6459226092
10102	-0.8409390547	0.6459253731
10103	-0.8409388474	0.6459248203
10104	-0.8409387783	0.6459264787
10105	-0.8409379491	0.6459259259
10106	-0.8409378109	0.6459259259
10107	-0.8409377418	0.6459259259
10108	-0.8409372582	0.6459253731
10109	-0.840936429	0.6459242676
10110	-0.8409365672	0.6459253731
10111	-0.8409361526	0.6459248203
10112	-0.8409358762	0.645923162
10113	-0.8409360144	0.6459220564
10114	-0.8409353234	0.6459209508
10115	-0.8409353234	0.6459264787
10116	-0.8409347706	0.6459264787
10117	-0.8409344942	0.6459259259
10118	-0.8409344942	0.6459248203
10119	-0.840934356	0.6459248203
10120	-0.8409338032	0.6459248203
10121	-0.8409338032	0.6459275843
10122	-0.8409332504	0.6459275843
10123	-0.8409328358	0.6459264787
10124	-0.8409329049	0.6459264787
10125	-0.840932283	0.6459264787
10126	-0.8409320066	0.6459275843
10127	-0.8409317302	0.6459286899
10128	-0.8409311774	0.6459253731
10129	-0.8409311774	0.6459275843
10130	-0.8409303483	0.6459259259
10131	-0.8409303483	0.6459270315
10132	-0.8409299337	0.6459275843
10133	-0.8409296573	0.6459270315
10134	-0.84092945	0.6459286899
10135	-0.8409293809	0.6459253731
10136	-0.8409292427	0.6459270315
10137	-0.8409286899	0.6459286899
10138	-0.8409282753	0.6459281371
10139	-0.8409281371	0.6459270315
10140	-0.8409279989	0.6459275843
10141	-0.8409273079	0.6459286899
10142	-0.8409267551	0.6459303483
10143	-0.8409266169	0.6459248203
10144	-0.8409260641	0.6459270315
10145	-0.8409263405	0.6459264787
10146	-0.8409255113	0.6459270315
10147	-0.8409255804	0.6459297955
10148	-0.8409255113	0.6459275843
10149	-0.840925304	0.6459275843
10150	-0.8409253731	0.6459270315
10151	-0.8409245439	0.6459264787
10152	-0.8409242676	0.6459242676
10153	-0.8409240603	0.6459198452
10154	-0.840923853	0.6459226092
10155	-0.8409235766	0.6459253731
10156	-0.8409235766	0.6459253731
10157	-0.8409228856	0.6459259259
10158	-0.8409228856	0.6459281371
10159	-0.840922471	0.6459275843
10160	-0.8409223328	0.6459270315
10161	-0.84092178	0.6459281371
10162	-0.8409219182	0.6459248203
10163	-0.8409217109	0.6459286899
10164	-0.8409205362	0.6459320066
10165	-0.840920398	0.6459347706
10166	-0.8409204671	0.6459331122
10167	-0.8409202598	0.6459325594
10168	-0.8409197761	0.6459353234
10169	-0.8409197761	0.6459358762
10170	-0.8409194306	0.6459325594
10171	-0.8409190851	0.645933665
10172	-0.8409186014	0.6459314538
10173	-0.8409186014	0.6459303483
10174	-0.8409186014	0.6459303483
10175	-0.8409180486	0.6459297955
10176	-0.8409177722	0.6459297955
10177	-0.8409179104	0.6459309011
10178	-0.8409177722	0.6459297955
10179	-0.8409173577	0.6459309011
10180	-0.8409168049	0.6459281371
10181	-0.8409161139	0.6459297955
10182	-0.8409159757	0.6459297955
10183	-0.8409158375	0.6459342178
10184	-0.8409149392	0.6459358762
10185	-0.8409150083	0.645933665
10186	-0.8409144555	0.645933665
10187	-0.8409141791	0.6459331122
10188	-0.8409138336	0.6459331122
10189	-0.8409132808	0.6459320066
10190	-0.8409138336	0.6459303483
10191	-0.8409133499	0.6459320066
10192	-0.8409128662	0.6459347706
10193	-0.8409126589	0.6459380873
10194	-0.8409125207	0.645933665
10195	-0.8409121061	0.6459342178
10196	-0.8409122443	0.645936429
10197	-0.840912037	0.6459408513
10198	-0.8409116224	0.6459397457
10199	-0.8409112769	0.6459397457
10200	-0.8409108624	0.6459408513
10201	-0.8409104478	0.6459408513
10202	-0.8409106551	0.6459414041
10203	-0.8409101023	0.6459386401
10204	-0.840909895	0.6459408513
10205	-0.8409096186	0.6459397457
10206	-0.8409088585	0.6459402985
10207	-0.840908513	0.6459369818
10208	-0.8409084439	0.6459369818
10209	-0.840908513	0.6459369818
10210	-0.8409073383	0.6459375345
10211	-0.8409074074	0.6459386401
10212	-0.8409072692	0.6459386401
10213	-0.8409069928	0.6459380873
10214	-0.840907131	0.6459386401
10215	-0.8409068546	0.6459414041
10216	-0.8409061636	0.6459391929
10217	-0.8409060254	0.6459408513
10218	-0.840905749	0.6459369818
10219	-0.8409054726	0.6459380873
10220	-0.8409054035	0.6459386401
10221	-0.8409052653	0.6459380873
10222	-0.8409047816	0.6459391929
10223	-0.8409045744	0.6459414041
10224	-0.8409045053	0.6459408513
10225	-0.8409040907	0.6459397457
10226	-0.8409033997	0.6459386401
10227	-0.840902916	0.6459397457
10228	-0.8409024323	0.6459397457
10229	-0.8409022941	0.6459414041
10230	-0.8409020868	0.6459402985
10231	-0.8409017413	0.6459402985
10232	-0.8409018795	0.6459369818
10233	-0.840901534	0.6459353234
10234	-0.8409009812	0.6459375345
10235	-0.8409009121	0.6459375345
10236	-0.8409004975	0.6459325594
10237	-0.8409007048	0.6459353234
10238	-0.8409002902	0.6459353234
10239	-0.8408999447	0.6459353234
10240	-0.8408996683	0.6459369818
10241	-0.8408991155	0.645936429
10242	-0.8408985627	0.645936429
10243	-0.8408985627	0.6459380873
10244	-0.8408984936	0.6459369818
10245	-0.84089801	0.6459397457
10246	-0.8408978718	0.6459375345
10247	-0.8408976645	0.6459380873
10248	-0.8408969735	0.6459402985
10249	-0.8408971808	0.6459358762
10250	-0.8408967662	0.6459375345
10251	-0.8408963516	0.6459375345
10252	-0.8408956606	0.6459369818
10253	-0.8408955915	0.6459369818
10254	-0.8408953842	0.6459353234
10255	-0.840895246	0.645936429
10256	-0.8408951078	0.6459325594
10257	-0.8408946932	0.645933665
10258	-0.840894555	0.6459347706
10259	-0.8408942786	0.645936429
10260	-0.8408935876	0.6459358762
10261	-0.8408933112	0.6459375345
10262	-0.840893173	0.6459375345
10263	-0.8408926202	0.6459380873
10264	-0.8408930348	0.6459414041
10265	-0.8408925511	0.6459397457
10266	-0.8408923438	0.6459414041
10267	-0.8408920674	0.6459430625
10268	-0.8408916528	0.6459458264
10269	-0.8408915146	0.645946932
10270	-0.840891791	0.6459519071
10271	-0.8408909619	0.645949696
10272	-0.8408909619	0.645946932
10273	-0.8408902709	0.6459463792
10274	-0.8408902709	0.6459463792
10275	-0.8408900636	0.6459458264
10276	-0.8408891653	0.6459463792
10277	-0.8408891653	0.6459491432
10278	-0.8408888889	0.645949696
10279	-0.8408883361	0.6459502488
10280	-0.8408880597	0.645946932
10281	-0.8408873687	0.6459491432
10282	-0.8408870923	0.6459480376
10283	-0.8408873687	0.6459485904
10284	-0.8408864704	0.6459474848
10285	-0.8408861249	0.6459485904
10286	-0.8408859867	0.6459485904
10287	-0.840886194	0.6459508015
10288	-0.8408860558	0.6459508015
10289	-0.8408859867	0.645949696
10290	-0.8408856412	0.6459491432
10291	-0.8408851575	0.6459480376
10292	-0.8408844666	0.6459480376
10293	-0.8408846048	0.6459474848
10294	-0.8408841902	0.6459491432
10295	-0.840883361	0.6459502488
10296	-0.8408829464	0.6459541183
10297	-0.84088267	0.6459519071
10298	-0.8408825318	0.6459508015
10299	-0.8408821172	0.6459513543
10300	-0.8408817717	0.6459513543
10301	-0.8408819099	0.6459485904
10302	-0.8408818408	0.6459485904
10303	-0.8408811498	0.6459502488
10304	-0.840880597	0.645949696
10305	-0.8408804588	0.645949696
10306	-0.8408804588	0.645949696
10307	-0.8408796296	0.6459485904
10308	-0.8408795605	0.6459502488
10309	-0.8408788004	0.6459530127
10310	-0.8408788004	0.645949696
10311	-0.8408781786	0.645944168
10312	-0.8408782477	0.6459447208
10313	-0.8408776949	0.6459463792
10314	-0.8408776258	0.6459436153
10315	-0.8408772112	0.645944168
10316	-0.8408772803	0.645944168
10317	-0.8408764511	0.645944168
10318	-0.8408760365	0.645946932
10319	-0.8408757601	0.6459480376
10320	-0.8408754837	0.6459502488
10321	-0.8408749309	0.6459491432
10322	-0.8408745854	0.6459513543
10323	-0.8408745854	0.6459508015
10324	-0.8408741017	0.6459546711
10325	-0.8408736871	0.6459557767
10326	-0.8408739635	0.6459552239
10327	-0.8408731343	0.6459519071
10328	-0.8408727888	0.6459524599
10329	-0.8408729961	0.6459524599
10330	-0.8408720978	0.6459535655
10331	-0.8408719596	0.6459535655
10332	-0.8408717523	0.6459530127
10333	-0.840871476	0.6459530127
10334	-0.8408709232	0.6459524599
10335	-0.8408710614	0.6459530127
10336	-0.840870785	0.6459568823
10337	-0.8408703704	0.6459557767
10338	-0.8408697485	0.645957435
10339	-0.8408697485	0.6459552239
10340	-0.8408689884	0.645957435
10341	-0.8408691266	0.6459596462
10342	-0.8408689884	0.6459579878
10343	-0.8408685738	0.6459585406
10344	-0.8408678137	0.6459557767
10345	-0.8408682974	0.645957435
10346	-0.84086733	0.6459563295
10347	-0.8408670536	0.6459568823
10348	-0.8408671918	0.645957435
10349	-0.840866639	0.6459557767
10350	-0.8408668463	0.6459579878
10351	-0.8408660862	0.6459590934
10352	-0.8408658098	0.645957435
10353	-0.8408657407	0.6459568823
10354	-0.8408653952	0.6459568823
10355	-0.840865257	0.6459552239
10356	-0.8408647734	0.6459552239
10357	-0.8408647043	0.6459557767
10358	-0.8408641515	0.6459557767
10359	-0.8408643588	0.6459552239
10360	-0.8408642897	0.6459541183
10361	-0.840863806	0.6459524599
10362	-0.8408632532	0.6459530127
10363	-0.8408627695	0.6459530127
10364	-0.8408627695	0.6459535655
10365	-0.8408626313	0.6459557767
10366	-0.8408618021	0.6459557767
10367	-0.8408618712	0.6459519071
10368	-0.8408615257	0.6459530127
10369	-0.8408609729	0.6459568823
10370	-0.8408607656	0.6459557767
10371	-0.840860351	0.6459552239
10372	-0.8408599364	0.6459524599
10373	-0.8408597982	0.6459519071
10374	-0.8408594527	0.6459535655
10375	-0.8408588999	0.6459541183
10376	-0.8408587617	0.6459546711
10377	-0.8408588308	0.6459552239
10378	-0.8408587617	0.6459563295
10379	-0.8408586235	0.6459579878
10380	-0.8408577944	0.6459563295
10381	-0.8408574489	0.6459568823
10382	-0.8408570343	0.6459568823
10383	-0.8408565506	0.645960199
10384	-0.8408565506	0.6459613046
10385	-0.8408565506	0.6459613046
10386	-0.8408562742	0.6459684909
10387	-0.840856136	0.6459684909
10388	-0.8408555832	0.6459679381
10389	-0.840855445	0.6459668325
10390	-0.8408553068	0.6459657269
10391	-0.8408546158	0.6459673853
10392	-0.8408543394	0.6459662797
10393	-0.8408542012	0.6459635158
10394	-0.8408535102	0.6459618574
10395	-0.8408535102	0.6459596462
10396	-0.8408528192	0.645960199
10397	-0.8408526119	0.6459557767
10398	-0.840852681	0.6459590934
10399	-0.8408524046	0.6459579878
10400	-0.8408521282	0.6459596462
10401	-0.8408518519	0.645960199
10402	-0.8408514373	0.645957435
10403	-0.8408510227	0.6459640685
10404	-0.8408508845	0.6459657269
10405	-0.8408500553	0.6459657269
10406	-0.8408493643	0.6459640685
10407	-0.8408494334	0.6459624102
10408	-0.8408493643	0.6459618574
10409	-0.8408488806	0.6459618574
10410	-0.8408488115	0.6459635158
10411	-0.8408490879	0.6459646213
10412	-0.8408481205	0.6459640685
10413	-0.8408482587	0.6459640685
10414	-0.8408479823	0.6459646213
10415	-0.8408475677	0.6459662797
10416	-0.8408472913	0.6459662797
10417	-0.8408470149	0.6459624102
10418	-0.8408468767	0.6459640685
10419	-0.8408463239	0.6459646213
10420	-0.8408459093	0.6459635158
10421	-0.8408458402	0.6459640685
10422	-0.8408460475	0.645962963
10423	-0.8408452875	0.645960199
10424	-0.8408447347	0.6459590934
10425	-0.8408446656	0.6459590934
10426	-0.840844251	0.6459624102
10427	-0.8408439746	0.6459635158
10428	-0.8408436982	0.645962963
10429	-0.84084356	0.6459662797
10430	-0.8408432836	0.6459679381
10431	-0.8408430072	0.6459679381
10432	-0.8408431454	0.6459679381
10433	-0.8408424544	0.6459701493
10434	-0.8408423853	0.6459684909
10435	-0.8408418325	0.6459662797
10436	-0.840841487	0.6459684909
10437	-0.8408410724	0.6459684909
10438	-0.8408404505	0.6459690437
10439	-0.840840105	0.6459673853
10440	-0.8408397595	0.6459684909
10441	-0.8408395522	0.6459679381
10442	-0.840839414	0.6459701493
10443	-0.8408388612	0.6459695965
10444	-0.8408387922	0.6459679381
10445	-0.8408385158	0.6459684909
10446	-0.8408380321	0.6459740188
10447	-0.8408374102	0.645970702
10448	-0.8408372029	0.645970702
10449	-0.8408370647	0.645970702
10450	-0.8408367883	0.6459695965
10451	-0.8408367883	0.6459690437
10452	-0.8408363046	0.6459718076
10453	-0.8408362355	0.6459684909
10454	-0.8408360973	0.6459673853
10455	-0.8408355445	0.6459657269
10456	-0.8408355445	0.6459673853
10457	-0.8408349917	0.6459673853
10458	-0.8408344389	0.6459657269
10459	-0.8408344389	0.6459646213
10460	-0.8408340243	0.6459657269
10461	-0.8408336097	0.6459668325
10462	-0.8408335406	0.6459668325
10463	-0.8408334715	0.6459651741
10464	-0.8408328496	0.6459640685
10465	-0.8408330569	0.6459646213
10466	-0.8408322278	0.6459718076
10467	-0.8408320896	0.6459684909
10468	-0.8408315368	0.6459695965
10469	-0.8408313986	0.6459684909
10470	-0.8408308458	0.6459695965
10471	-0.8408304312	0.6459695965
10472	-0.8408300166	0.6459695965
10473	-0.8408297402	0.6459690437
10474	-0.8408294638	0.6459712548
10475	-0.8408289801	0.6459718076
10476	-0.8408288419	0.6459712548
10477	-0.8408285655	0.6459668325
10478	-0.8408280818	0.6459662797
10479	-0.8408283582	0.6459657269
10480	-0.84082822	0.6459646213
10481	-0.8408279436	0.6459679381
10482	-0.8408283582	0.6459651741
10483	-0.8408280818	0.6459662797
10484	-0.840827529	0.6459673853
10485	-0.8408273217	0.6459684909
10486	-0.8408270453	0.6459679381
10487	-0.8408264925	0.6459668325
10488	-0.8408265616	0.6459657269
10489	-0.840826147	0.6459695965
10490	-0.8408255943	0.6459701493
10491	-0.8408251797	0.6459701493
10492	-0.8408247651	0.6459695965
10493	-0.8408246269	0.6459695965
10494	-0.8408244887	0.6459651741
10495	-0.8408243505	0.6459657269
10496	-0.8408235213	0.6459651741
10497	-0.8408233831	0.6459662797
10498	-0.8408233831	0.6459635158
10499	-0.8408228303	0.6459635158
10500	-0.8408222775	0.6459646213
10501	-0.8408220011	0.6459668325
10502	-0.8408214483	0.6459657269
10503	-0.8408213101	0.6459662797
10504	-0.8408207573	0.6459646213
10505	-0.8408204118	0.6459657269
10506	-0.8408202045	0.6459668325
10507	-0.840819859	0.6459657269
10508	-0.8408200663	0.6459673853
10509	-0.8408199281	0.6459662797
10510	-0.8408193062	0.6459668325
10511	-0.8408190299	0.6459662797
10512	-0.8408185462	0.6459646213
10513	-0.8408182698	0.6459657269
10514	-0.8408182007	0.6459668325
10515	-0.8408176479	0.6459679381
10516	-0.840817717	0.6459662797
10517	-0.8408175788	0.6459662797
10518	-0.8408167496	0.6459651741
10519	-0.8408168878	0.6459662797
10520	-0.8408164041	0.6459668325
10521	-0.840816335	0.6459679381
10522	-0.8408154367	0.6459668325
10523	-0.8408154367	0.6459646213
10524	-0.8408152294	0.6459662797
10525	-0.8408150221	0.6459651741
10526	-0.8408144002	0.6459646213
10527	-0.8408145384	0.6459662797
10528	-0.840814262	0.6459651741
10529	-0.8408141238	0.645962963
10530	-0.840813571	0.6459657269
10531	-0.8408133637	0.6459640685
10532	-0.840813571	0.6459640685
10533	-0.8408130182	0.6459646213
10534	-0.8408123273	0.6459651741
10535	-0.8408125345	0.6459640685
10536	-0.8408119127	0.6459657269
10537	-0.8408116363	0.6459673853
10538	-0.8408114981	0.6459651741
10539	-0.8408108071	0.6459679381
10540	-0.8408105998	0.6459695965
10541	-0.8408101852	0.6459673853
10542	-0.8408097706	0.6459679381
10543	-0.8408095633	0.6459679381
10544	-0.8408089414	0.6459718076
10545	-0.8408085959	0.645970702
10546	-0.8408088032	0.6459690437
10547	-0.8408083195	0.6459701493
10548	-0.840807974	0.645970702
10549	-0.8408076285	0.6459695965
10550	-0.8408074212	0.645970702
10551	-0.8408069375	0.6459695965
10552	-0.8408069375	0.6459695965
10553	-0.8408066611	0.6459695965
10554	-0.8408062465	0.6459701493
10555	-0.8408059701	0.6459690437
10556	-0.8408053483	0.6459690437
10557	-0.8408054865	0.6459695965
